68,Faf du Plessis,Maheesh Theekshana,3,1,0,0,1,0,0,0
68,Virat Kohli,Maheesh Theekshana,1,0,0,0,0,0,0,0
68,Virat Kohli,Mitchell Santner,2,1,0,0,0,0,0,0
68,Faf du Plessis,Mitchell Santner,2,1,0,0,0,0,0,0
68,Faf du Plessis,Maheesh Theekshana,3,1,0,0,0,0,1,0
68,Virat Kohli,Maheesh Theekshana,0,2,0,0,0,0,0,0
68,Virat Kohli,Tushar Deshpande,4,1,0,0,0,1,0,0
68,Virat Kohli,Shardul Thakur,0,1,0,0,1,0,0,0
68,Faf du Plessis,Shardul Thakur,1,1,0,0,1,1,0,0
68,Faf du Plessis,Tushar Deshpande,13,1,0,0,0,0,0,0
68,Virat Kohli,Tushar Deshpande,0,1,0,0,0,0,0,0
